load_step,iter,res_l2,res_rms_unknown
1,1,3.10896914e-02,2.71424780e-04
1,2,1.37114991e-02,1.19706579e-04
1,3,1.55988790e-03,1.36184121e-05
1,4,2.39451056e-05,2.09049840e-07
