load_step,iter,res_l2,res_rms_unknown
1,1,4.10120972e-02,3.58051139e-04
1,2,1.75399482e-02,1.53130390e-04
1,3,1.92338717e-03,1.67918984e-05
1,4,2.97862898e-05,2.60045590e-07
