load_step,iter,res_l2,res_rms_unknown
1,1,7.14088082e-02,6.23425938e-04
1,2,1.57090887e-01,1.37146294e-03
2,1,4.83858809e-02,4.22427064e-04
2,2,2.05852464e-02,1.79716997e-04
2,3,2.42998754e-03,2.12147114e-05
2,4,4.16040893e-05,3.63219455e-07
